,Unnamed: 0,date2,hour,Daily Weight count,blob_sent_hourly mean,vader_sent_hourly mean,day n hour,tweet dir,vsent dir,bsent dir,bsent movement,tweet movement,vsent movement,vesent movement,Close,5hr MA,price dir,movement,date2,month,hour
148,148,2019-01-07,19,920,0.08484700775,0.1762151232,2019-01-07-19.0,-107,0.02245182781,0.00986075964,0,0,1,0,3988.52,3978.924,0.612,1,2019-01-07,1,7
149,149,2019-01-07,20,871,0.07848730507,0.1184336998,2019-01-07-20.0,-49,-0.05778142342,-0.006359702684,0,0,1,0,3970.96,3979.134,0.21,1,2019-01-07,1,8
150,150,2019-01-07,21,933,0.08451573152,0.1444955963,2019-01-07-21.0,62,0.02606189653,0.006028426454,0,1,1,0,3971.98,3977.738,-1.396,0,2019-01-07,1,9
151,151,2019-01-07,22,850,0.06226372857,0.1092167106,2019-01-07-22.0,-83,-0.03527888571,-0.02225200295,0,0,1,0,3964.81,3974.832,-2.906,0,2019-01-07,1,10
152,152,2019-01-07,23,829,0.1542714786,0.2008024985,2019-01-07-23.0,-21,0.09158578787,0.09200774998,0,0,1,0,3975.45,3974.344,-0.488,0,2019-01-07,1,11
153,153,2019-01-08,0,805,0.07670502732,0.1288247528,2019-01-08-0.0,-24,-0.07197774565,-0.07756645123,0,0,1,0,3981.12,3972.864,-1.48,0,2019-01-08,1,12
154,154,2019-01-08,1,619,0.06741044081,0.175487818,2019-01-08-1.0,-186,0.0466630652,-0.009294586511,0,0,1,0,3961.03,3970.878,-1.986,0,2019-01-08,1,1
155,155,2019-01-08,2,781,0.06207142719,0.1078467212,2019-01-08-2.0,162,-0.06764109683,-0.00533901362,0,1,1,0,3949.16,3966.314,-4.564,0,2019-01-08,1,2
156,156,2019-01-08,3,623,0.09299807512,0.1280971194,2019-01-08-3.0,-158,0.02025039817,0.03092664793,0,0,1,0,3945.61,3962.474,-3.84,0,2019-01-08,1,3
157,157,2019-01-08,4,618,0.07599065345,0.1262374785,2019-01-08-4.0,-5,-0.001859640894,-0.01700742167,0,0,1,0,3944.88,3956.36,-6.114,0,2019-01-08,1,4
158,158,2019-01-08,5,662,0.05716874107,0.1708698789,2019-01-08-5.0,44,0.04463240043,-0.01882191238,0,1,1,0,3950.49,3950.234,-6.126,0,2019-01-08,1,5
159,159,2019-01-08,6,615,0.05978071723,0.1117562002,2019-01-08-6.0,-47,-0.05911367874,0.002611976156,0,0,1,0,3958.56,3949.74,-0.494,0,2019-01-08,1,6
160,160,2019-01-08,7,635,0.08449922704,0.1576190125,2019-01-08-7.0,20,0.04586281235,0.02471850982,0,1,1,0,3953.6,3950.628,0.888,1,2019-01-08,1,7
161,161,2019-01-08,8,872,0.09437779319,0.1334590016,2019-01-08-8.0,237,-0.02416001087,0.009878566142,0,1,1,0,3960.64,3953.634,3.006,1,2019-01-08,1,8
162,162,2019-01-08,9,833,0.09072855983,0.1677464373,2019-01-08-9.0,-39,0.03428743567,-0.003649233359,0,0,1,0,3973.62,3959.382,5.748,1,2019-01-08,1,9
163,163,2019-01-08,10,790,0.08767023297,0.1403410247,2019-01-08-10.0,-43,-0.02740541259,-0.003058326856,0,0,1,0,3980.69,3965.422,6.04,1,2019-01-08,1,10
164,164,2019-01-08,11,816,0.07390100198,0.1307064195,2019-01-08-11.0,26,-0.0096346052,-0.01376923099,0,1,1,0,4001.59,3974.028,8.606,1,2019-01-08,1,11
165,165,2019-01-08,12,862,0.08874394232,0.1792094272,2019-01-08-12.0,46,0.04850300768,0.01484294034,0,1,1,0,3988.83,3981.074,7.046,1,2019-01-08,1,12
166,166,2019-01-08,13,1036,0.07637922644,0.0974821374,2019-01-08-13.0,174,-0.08172728979,-0.01236471588,0,1,1,0,4026.72,3994.29,13.216,1,2019-01-08,1,1
167,167,2019-01-08,14,907,0.07257625443,0.1270938895,2019-01-08-14.0,-129,0.02961175215,-0.003802972014,0,0,1,0,4008.81,4001.328,7.038,1,2019-01-08,1,2
168,168,2019-01-08,15,972,0.07314973505,0.1104642873,2019-01-08-15.0,65,-0.01662960229,0.0005734806259,0,1,1,0,4000.48,4005.286,3.958,1,2019-01-08,1,3
169,169,2019-01-08,16,955,0.07761180813,0.1255910015,2019-01-08-16.0,-17,0.01512671428,0.004462073079,0,0,1,0,3968.77,3998.722,-6.564,0,2019-01-08,1,4
170,170,2019-01-08,17,938,0.1092602449,0.1726346261,2019-01-08-17.0,-17,0.04704362458,0.03164843676,0,0,1,0,3962,3993.356,-5.366,0,2019-01-08,1,5
171,171,2019-01-08,18,975,0.112745276,0.2156471312,2019-01-08-18.0,37,0.0430125051,0.003485031111,0,1,1,0,3968.46,3981.704,-11.652,0,2019-01-08,1,6
172,172,2019-01-08,19,898,0.08483987266,0.1642688243,2019-01-08-19.0,-77,-0.05137830687,-0.02790540334,0,0,1,0,3976.12,3975.166,-6.538,0,2019-01-08,1,7
173,173,2019-01-08,20,806,0.09060766322,0.1531082082,2019-01-08-20.0,-92,-0.01116061615,0.005767790553,0,0,1,0,3965.4,3968.15,-7.016,0,2019-01-08,1,8
174,174,2019-01-08,21,871,0.08620392398,0.1303564642,2019-01-08-21.0,65,-0.02275174395,-0.004403739239,0,1,1,0,3963.23,3967.042,-1.108,0,2019-01-08,1,9
175,175,2019-01-08,22,846,0.09348567814,0.1855318326,2019-01-08-22.0,-25,0.0551753684,0.007281754167,0,0,1,0,3967.83,3968.208,1.166,1,2019-01-08,1,10
176,176,2019-01-08,23,765,0.1017882668,0.1520060537,2019-01-08-23.0,-81,-0.03352577896,0.008302588613,0,0,1,0,3955.13,3965.542,-2.666,0,2019-01-08,1,11
177,177,2019-01-09,0,806,0.06638852298,0.1171089979,2019-01-09-0.0,41,-0.03489705575,-0.03539974378,0,1,1,0,3955.73,3961.464,-4.078,0,2019-01-09,1,12
178,178,2019-01-09,1,723,0.05742834255,0.1439641522,2019-01-09-1.0,-83,0.0268551543,-0.008960180428,0,0,1,0,3986,3965.584,4.12,1,2019-01-09,1,1
179,179,2019-01-09,2,710,0.07337101071,0.1679403904,2019-01-09-2.0,-13,0.02397623815,0.01594266816,0,0,1,0,3980.64,3969.066,3.482,1,2019-01-09,1,2
180,180,2019-01-09,3,659,0.0575367841,0.1577567455,2019-01-09-3.0,-51,-0.0101836449,-0.01583422661,0,0,1,0,3981.03,3971.706,2.64,1,2019-01-09,1,3
181,181,2019-01-09,4,577,0.1103398745,0.1772322143,2019-01-09-4.0,-82,0.01947546882,0.05280309044,0,0,1,0,3994,3979.48,7.774,1,2019-01-09,1,4
182,182,2019-01-09,5,757,0.07252812784,0.1689078521,2019-01-09-5.0,180,-0.008324362205,-0.0378117467,0,1,1,0,3987.98,3985.93,6.45,1,2019-01-09,1,5
183,183,2019-01-09,6,700,0.0743582825,0.137283324,2019-01-09-6.0,-57,-0.03162452812,0.001830154655,0,0,1,0,3986.63,3986.056,0.126,1,2019-01-09,1,6
184,184,2019-01-09,7,628,0.06079724981,0.1249887524,2019-01-09-7.0,-72,-0.01229457162,-0.01356103268,0,0,1,0,3987.88,3987.504,1.448,1,2019-01-09,1,7
185,185,2019-01-09,8,803,0.08158850831,0.1000108737,2019-01-09-8.0,175,-0.02497787868,0.02079125849,0,1,1,0,3982.54,3987.806,0.302,1,2019-01-09,1,8
186,186,2019-01-09,9,712,0.08616369509,0.1587069875,2019-01-09-9.0,-91,0.05869611379,0.004575186786,0,0,1,0,3978,3984.606,-3.2,0,2019-01-09,1,9
187,187,2019-01-09,10,714,0.09462272717,0.2233633175,2019-01-09-10.0,2,0.06465632999,0.008459032078,0,1,1,0,3982.77,3983.564,-1.042,0,2019-01-09,1,10
188,188,2019-01-09,11,789,0.06448360972,0.1252157375,2019-01-09-11.0,75,-0.09814757995,-0.03013911746,0,1,1,0,3986.44,3983.526,-0.038,0,2019-01-09,1,11
189,189,2019-01-09,12,970,0.07234861475,0.1263802017,2019-01-09-12.0,181,0.001164464195,0.007865005035,0,1,1,0,3976.72,3981.294,-2.232,0,2019-01-09,1,12
190,190,2019-01-09,13,911,0.08690700809,0.1833495954,2019-01-09-13.0,-59,0.05696939368,0.01455839334,0,0,1,0,3968.09,3978.404,-2.89,0,2019-01-09,1,1
191,191,2019-01-09,14,923,0.07060292276,0.2042193868,2019-01-09-14.0,12,0.02086979138,-0.01630408533,0,1,1,0,3951.22,3973.048,-5.356,0,2019-01-09,1,2
192,192,2019-01-09,15,1092,0.08388632502,0.1373727193,2019-01-09-15.0,169,-0.06684666743,0.01328340227,0,1,1,0,3958.28,3968.15,-4.898,0,2019-01-09,1,3
193,193,2019-01-09,16,1114,0.0773355497,0.1352567955,2019-01-09-16.0,22,-0.002115923809,-0.00655077533,0,1,1,0,3963.03,3963.468,-4.682,0,2019-01-09,1,4
194,194,2019-01-09,17,1196,0.07048446171,0.1497739885,2019-01-09-17.0,82,0.01451719302,-0.006851087986,0,1,1,0,3968,3961.724,-1.744,0,2019-01-09,1,5
195,195,2019-01-09,18,1460,0.1204873627,0.1664742766,2019-01-09-18.0,264,0.01670028802,0.05000290094,0,1,1,0,3971.38,3962.382,0.658,1,2019-01-09,1,6
196,196,2019-01-09,19,1050,0.08568453077,0.07875104464,2019-01-09-19.0,-410,-0.08772323192,-0.03480283188,0,0,1,0,3978.34,3967.806,5.424,1,2019-01-09,1,7
197,197,2019-01-09,20,976,0.07923874224,0.1829900412,2019-01-09-20.0,-74,0.1042389965,-0.006445788525,0,0,1,0,3967,3969.55,1.744,1,2019-01-09,1,8
198,198,2019-01-09,21,922,0.07517725818,0.09568898992,2019-01-09-21.0,-54,-0.08730105125,-0.004061484068,0,0,1,0,3966.48,3970.24,0.69,1,2019-01-09,1,9
199,199,2019-01-09,22,813,0.08226770446,0.09049256361,2019-01-09-22.0,-109,-0.005196426307,0.007090446288,0,0,1,0,3967.4,3970.12,-0.12,0,2019-01-09,1,10
200,200,2019-01-09,23,740,0.06053030146,0.1270951167,2019-01-09-23.0,-73,0.03660255308,-0.02173740301,0,0,1,0,3966.65,3969.174,-0.946,0,2019-01-09,1,11
201,201,2019-01-10,0,709,0.06080155167,0.119146049,2019-01-10-0.0,-31,-0.007949067647,0.0002712502141,0,0,1,0,3987.66,3971.038,1.864,1,2019-01-10,1,12
202,202,2019-01-10,1,718,0.1309336449,0.1479571127,2019-01-10-1.0,9,0.02881106361,0.07013209318,0,1,1,0,3982.44,3974.126,3.088,1,2019-01-10,1,1
203,203,2019-01-10,2,751,0.07910872109,0.2268844638,2019-01-10-2.0,33,0.07892735119,-0.05182492376,0,1,1,0,3981,3977.03,2.904,1,2019-01-10,1,2
204,204,2019-01-10,3,652,0.06745417874,0.1239025789,2019-01-10-3.0,-99,-0.1029818849,-0.01165454235,0,0,1,0,3978.94,3979.338,2.308,1,2019-01-10,1,3
205,205,2019-01-10,4,641,0.08708134182,0.1510789302,2019-01-10-4.0,-11,0.02717635125,0.01962716308,0,0,1,0,3993,3984.608,5.27,1,2019-01-10,1,4
206,206,2019-01-10,5,635,0.07621122712,0.1019708823,2019-01-10-5.0,-6,-0.04910804782,-0.0108701147,0,0,1,0,3989.79,3985.034,0.426,1,2019-01-10,1,5
207,207,2019-01-10,6,684,0.06307496546,0.1208196042,2019-01-10-6.0,49,0.01884872186,-0.01313626166,0,1,1,0,3767.9,3942.126,-42.908,0,2019-01-10,1,6
208,208,2019-01-10,7,731,0.09219714465,0.1597319293,2019-01-10-7.0,47,0.03891232505,0.02912217919,0,1,1,0,3777.02,3901.33,-40.796,0,2019-01-10,1,7
209,209,2019-01-10,8,904,0.07154141932,0.07821906145,2019-01-10-8.0,173,-0.08151286781,-0.02065572533,0,1,1,0,3759.07,3857.356,-43.974,0,2019-01-10,1,8
210,210,2019-01-10,9,795,0.09066385164,0.1589602329,2019-01-10-9.0,-109,0.08074117145,0.01912243233,0,0,1,0,3732.79,3805.314,-52.042,0,2019-01-10,1,9
211,211,2019-01-10,10,844,0.07010265973,0.1417018728,2019-01-10-10.0,49,-0.01725836014,-0.02056119191,0,1,1,0,3736.45,3754.646,-50.668,0,2019-01-10,1,10
212,212,2019-01-10,11,914,0.03300264047,0.0382242892,2019-01-10-11.0,70,-0.1034775836,-0.03710001926,0,1,1,0,3739.99,3749.064,-5.582,0,2019-01-10,1,11
213,213,2019-01-10,12,907,0.07148527012,0.07164713143,2019-01-10-12.0,-7,0.03342284223,0.03848262965,0,0,1,0,3732.81,3740.222,-8.842,0,2019-01-10,1,12
214,214,2019-01-10,13,1004,0.07838931754,0.1379726167,2019-01-10-13.0,97,0.06632548529,0.006904047422,0,1,1,0,3725.62,3733.532,-6.69,0,2019-01-10,1,1
215,215,2019-01-10,14,1005,0.09111773159,0.1255107823,2019-01-10-14.0,1,-0.01246183438,0.01272841405,0,1,1,0,3726.32,3732.238,-1.294,0,2019-01-10,1,2
216,216,2019-01-10,15,1137,0.1029298085,0.1593262161,2019-01-10-15.0,132,0.03381543378,0.01181207695,0,1,1,0,3726.39,3730.226,-2.012,0,2019-01-10,1,3
217,217,2019-01-10,16,1200,0.08529554502,0.1170970929,2019-01-10-16.0,63,-0.04222912319,-0.01763426353,0,1,1,0,3583.21,3698.87,-31.356,0,2019-01-10,1,4
218,218,2019-01-10,17,1363,0.0709067025,0.1329020088,2019-01-10-17.0,163,0.01580491582,-0.01438884251,0,1,1,0,3574.18,3667.144,-31.726,0,2019-01-10,1,5
219,219,2019-01-10,18,1240,0.08243165791,0.1068243384,2019-01-10-18.0,-123,-0.02607767038,0.0115249554,0,0,1,0,3573.78,3636.776,-30.368,0,2019-01-10,1,6
220,220,2019-01-10,19,1179,0.06818818205,0.09687670625,2019-01-10-19.0,-61,-0.009947632125,-0.01424347586,0,0,1,0,3596.12,3610.736,-26.04,0,2019-01-10,1,7
221,221,2019-01-10,20,1008,0.0539826265,0.1271931583,2019-01-10-20.0,-171,0.03031645207,-0.01420555555,0,0,1,0,3585.62,3582.582,-28.154,0,2019-01-10,1,8
222,222,2019-01-10,21,839,0.08226133942,0.0602531919,2019-01-10-21.0,-169,-0.06693996642,0.02827871292,0,0,1,0,3586.29,3583.198,0.616,1,2019-01-10,1,9
223,223,2019-01-10,22,849,0.06856902334,0.1009000273,2019-01-10-22.0,10,0.04064683536,-0.01369231607,0,1,1,0,3583.43,3585.048,1.85,1,2019-01-10,1,10
224,224,2019-01-10,23,803,0.08807799923,0.1119672225,2019-01-10-23.0,-46,0.01106719524,0.01950897588,0,0,1,0,3585.88,3587.468,2.42,1,2019-01-10,1,11
225,225,2019-01-11,0,746,0.07866550959,0.1286096775,2019-01-11-0.0,-57,0.01664245503,-0.009412489636,0,0,1,0,3607.72,3589.788,2.32,1,2019-01-11,1,12
226,226,2019-01-11,1,835,0.06943235237,0.0885856146,2019-01-11-1.0,89,-0.04002406293,-0.00923315722,0,1,1,0,3592.95,3591.254,1.466,1,2019-01-11,1,1
227,227,2019-01-11,2,674,0.0743996809,0.1394351062,2019-01-11-2.0,-161,0.05084949157,0.004967328531,0,0,1,0,3579.76,3589.948,-1.306,0,2019-01-11,1,2
228,228,2019-01-11,3,740,0.08821946657,0.1400257592,2019-01-11-3.0,66,0.0005906530762,0.01381978567,0,1,1,0,3583.09,3589.88,-0.068,0,2019-01-11,1,3
229,229,2019-01-11,4,662,0.08134731979,0.1492391492,2019-01-11-4.0,-78,0.009213390004,-0.006872146778,0,0,1,0,3562,3585.104,-4.776,0,2019-01-11,1,4
230,230,2019-01-11,5,636,0.0969483547,0.09446595028,2019-01-11-5.0,-26,-0.05477319897,0.01560103491,0,0,1,0,3573.49,3578.258,-6.846,0,2019-01-11,1,5
231,231,2019-01-11,6,741,0.0620599778,0.1338138299,2019-01-11-6.0,105,0.03934787966,-0.03488837691,0,1,1,0,3584.48,3576.564,-1.694,0,2019-01-11,1,6
232,232,2019-01-11,7,863,0.06847428119,0.1340222855,2019-01-11-7.0,122,0.0002084555959,0.006414303395,0,1,1,0,3595.47,3579.706,3.142,1,2019-01-11,1,7
233,233,2019-01-11,8,924,0.09151506598,0.1568726388,2019-01-11-8.0,61,0.02285035331,0.02304078479,0,1,1,0,3605.61,3584.21,4.504,1,2019-01-11,1,8
234,234,2019-01-11,9,705,0.08727768038,0.1494203554,2019-01-11-9.0,-219,-0.007452283457,-0.004237385603,0,0,1,0,3591.3,3590.07,5.86,1,2019-01-11,1,9
235,235,2019-01-11,10,828,0.05598038382,0.1331521419,2019-01-11-10.0,123,-0.01626821345,-0.03129729655,0,1,1,0,3586.06,3592.584,2.514,1,2019-01-11,1,10
236,236,2019-01-11,11,905,0.04248774813,0.07086166453,2019-01-11-11.0,77,-0.06229047742,-0.01349263569,0,1,1,0,3594,3594.488,1.904,1,2019-01-11,1,11
237,237,2019-01-11,12,840,0.03793657961,0.1140040976,2019-01-11-12.0,-65,0.04314243308,-0.004551168517,0,0,1,0,3585.4,3592.474,-2.014,0,2019-01-11,1,12
238,238,2019-01-11,13,907,0.05631488537,0.1515855524,2019-01-11-13.0,67,0.03758145476,0.01837830576,0,1,1,0,3569.67,3585.286,-7.188,0,2019-01-11,1,1
239,239,2019-01-11,14,912,0.05663126662,0.1315156529,2019-01-11-14.0,5,-0.02006989946,0.0003163812554,0,1,1,0,3598.72,3586.77,1.484,1,2019-01-11,1,2
240,240,2019-01-11,15,1050,0.09091129553,0.1771761242,2019-01-11-15.0,138,0.04566047128,0.03428002891,0,1,1,0,3585.51,3586.66,-0.11,0,2019-01-11,1,3
241,241,2019-01-11,16,1056,0.09897609883,0.167309397,2019-01-11-16.0,6,-0.00986672719,0.008064803296,0,1,1,0,3601.05,3588.07,1.41,1,2019-01-11,1,4
242,242,2019-01-11,17,981,0.07285895454,0.1312183292,2019-01-11-17.0,-75,-0.03609106779,-0.02611714428,0,0,1,0,3608.9,3592.77,4.7,1,2019-01-11,1,5
243,243,2019-01-11,18,1023,0.0604675326,0.1619719517,2019-01-11-18.0,42,0.03075362248,-0.01239142194,0,1,1,0,3605.88,3600.012,7.242,1,2019-01-11,1,6
244,244,2019-01-11,19,937,0.06224196886,0.09377680179,2019-01-11-19.0,-86,-0.0681951499,0.001774436254,0,0,1,0,3606.15,3601.498,1.486,1,2019-01-11,1,7
245,245,2019-01-11,20,891,0.03946436356,0.08050491346,2019-01-11-20.0,-46,-0.01327188832,-0.02277760529,0,0,1,0,3610.7,3606.536,5.038,1,2019-01-11,1,8
246,246,2019-01-11,21,919,0.09071375565,0.1384843095,2019-01-11-21.0,28,0.05797939604,0.05124939209,0,1,1,0,3602.52,3606.83,0.294,1,2019-01-11,1,9
247,247,2019-01-11,22,771,0.07103352282,0.1407914048,2019-01-11-22.0,-148,0.002307095343,-0.01968023283,0,0,1,0,3578.85,3600.82,-6.01,0,2019-01-11,1,10
248,248,2019-01-11,23,755,0.06178391266,0.1122915432,2019-01-11-23.0,-16,-0.02849986162,-0.009249610158,0,0,1,0,3601.31,3599.906,-0.914,0,2019-01-11,1,11
249,249,2019-01-12,0,783,0.08713560024,0.1475864585,2019-01-12-0.0,28,0.03529491523,0.02535168758,0,1,1,0,3601.46,3598.968,-0.938,0,2019-01-12,1,12
250,250,2019-01-12,1,620,0.06257294152,0.07460717925,2019-01-12-1.0,-163,-0.07297927921,-0.02456265873,0,0,1,0,3590.17,3594.862,-4.106,0,2019-01-12,1,1
251,251,2019-01-12,2,611,0.1072128701,0.1329320526,2019-01-12-2.0,-9,0.0583248733,0.0446399286,0,0,1,0,3594.88,3593.334,-1.528,0,2019-01-12,1,2
252,252,2019-01-12,3,549,0.07650252163,0.110027262,2019-01-12-3.0,-62,-0.02290479058,-0.03071034849,0,0,1,0,3601.15,3597.794,4.46,1,2019-01-12,1,3
253,253,2019-01-12,4,651,0.06259173048,0.1377205312,2019-01-12-4.0,102,0.02769326918,-0.01391079115,0,1,1,0,3590.35,3595.602,-2.192,0,2019-01-12,1,4
254,254,2019-01-12,5,659,0.1195309509,0.2455564822,2019-01-12-5.0,8,0.1078359511,0.05693922045,0,1,1,0,3587.72,3592.854,-2.748,0,2019-01-12,1,5
255,255,2019-01-12,6,563,0.09060158487,0.1004088834,2019-01-12-6.0,-96,-0.1451475989,-0.02892936606,0,0,1,0,3571.74,3589.168,-3.686,0,2019-01-12,1,6
256,256,2019-01-12,7,559,0.06250211023,0.1203327687,2019-01-12-7.0,-4,0.0199238853,-0.02809947464,0,0,1,0,3582.38,3586.668,-2.5,0,2019-01-12,1,7
257,257,2019-01-12,8,757,0.05505663921,0.0759855572,2019-01-12-8.0,198,-0.04434721146,-0.007445471011,0,1,1,0,3574.06,3581.25,-5.418,0,2019-01-12,1,8
258,258,2019-01-12,9,655,0.09304105656,0.1200093788,2019-01-12-9.0,-102,0.04402382164,0.03798441734,0,0,1,0,3578.3,3578.84,-2.41,0,2019-01-12,1,9
259,259,2019-01-12,10,530,0.06978346098,0.1368445216,2019-01-12-10.0,-125,0.01683514275,-0.02325759558,0,0,1,0,3575.89,3576.474,-2.366,0,2019-01-12,1,10
260,260,2019-01-12,11,530,0.06369417204,0.09686172282,2019-01-12-11.0,0,-0.03998279877,-0.006089288934,0,0,1,0,3571.16,3576.358,-0.116,0,2019-01-12,1,11
261,261,2019-01-12,12,806,0.05371024557,0.09672055727,2019-01-12-12.0,276,-0.0001411655572,-0.00998392647,0,1,1,0,3590.36,3577.954,1.596,1,2019-01-12,1,12
262,262,2019-01-12,13,627,0.07523374554,0.1772314256,2019-01-12-13.0,-179,0.08051086834,0.02152349997,0,0,1,0,3587.73,3580.688,2.734,1,2019-01-12,1,1
263,263,2019-01-12,14,844,0.1070977628,0.1870125585,2019-01-12-14.0,217,0.009781132854,0.03186401727,0,1,1,0,3592.5,3583.528,2.84,1,2019-01-12,1,2
264,264,2019-01-12,15,867,0.09667707198,0.2434360173,2019-01-12-15.0,23,0.0564234588,-0.01042069083,0,1,1,0,3591.11,3586.572,3.044,1,2019-01-12,1,3
265,265,2019-01-12,16,858,0.125176956,0.173627258,2019-01-12-16.0,-9,-0.06980875929,0.028499884,0,0,1,0,3589.9,3590.32,3.748,1,2019-01-12,1,4
266,266,2019-01-12,17,916,0.08460486657,0.1495645215,2019-01-12-17.0,58,-0.02406273642,-0.04057208941,0,1,1,0,3592,3590.648,0.328,1,2019-01-12,1,5
267,267,2019-01-12,18,833,0.06728241613,0.12639537,2019-01-12-18.0,-83,-0.02316915154,-0.01732245044,0,0,1,0,3591.92,3591.486,0.838,1,2019-01-12,1,6
268,268,2019-01-12,19,803,0.07322642654,0.1551473599,2019-01-12-19.0,-30,0.02875198992,0.005944010409,0,0,1,0,3593.74,3591.734,0.248,1,2019-01-12,1,7
269,269,2019-01-12,20,759,0.08165369894,0.1689526482,2019-01-12-20.0,-44,0.01380528831,0.008427272408,0,0,1,0,3594.62,3592.436,0.702,1,2019-01-12,1,8
270,270,2019-01-12,21,684,0.07466678361,0.1365508058,2019-01-12-21.0,-75,-0.03240184239,-0.006986915331,0,0,1,0,3591.3,3592.716,0.28,1,2019-01-12,1,9
271,271,2019-01-12,22,642,0.06449760556,0.1115135239,2019-01-12-22.0,-42,-0.02503728196,-0.01016917805,0,0,1,0,3580.01,3590.318,-2.398,0,2019-01-12,1,10
272,272,2019-01-12,23,602,0.05901806937,0.1261653246,2019-01-12-23.0,-40,0.01465180067,-0.005479536196,0,0,1,0,3583.13,3588.56,-1.758,0,2019-01-12,1,11
273,273,2019-01-13,0,585,0.05776535638,0.1174546542,2019-01-13-0.0,-17,-0.008710670354,-0.001252712985,0,0,1,0,3570.47,3583.906,-4.654,0,2019-01-13,1,12
274,274,2019-01-13,1,522,0.05180134943,0.1185064327,2019-01-13-1.0,-63,0.00105177847,-0.005964006951,0,0,1,0,3569.04,3578.79,-5.116,0,2019-01-13,1,1
275,275,2019-01-13,2,539,0.05258303786,0.1253407743,2019-01-13-2.0,17,0.00683434164,0.0007816884302,0,1,1,0,3588.24,3578.178,-0.612,0,2019-01-13,1,2
276,276,2019-01-13,3,575,0.1133897032,0.2183434678,2019-01-13-3.0,36,0.09300269347,0.06080666538,0,1,1,0,3593.24,3580.824,2.646,1,2019-01-13,1,3
277,277,2019-01-13,4,465,0.1194323995,0.1536674496,2019-01-13-4.0,-110,-0.06467601815,0.006042696273,0,0,1,0,3586.49,3581.496,0.672,1,2019-01-13,1,4
278,278,2019-01-13,5,541,0.07510304521,0.1031203393,2019-01-13-5.0,76,-0.05054711035,-0.04432935431,0,1,1,0,3582.26,3583.854,2.358,1,2019-01-13,1,5
279,279,2019-01-13,6,603,0.07249594985,0.163834142,2019-01-13-6.0,62,0.06071380271,-0.002607095361,0,1,1,0,3580.94,3586.234,2.38,1,2019-01-13,1,6
280,280,2019-01-13,7,505,0.04635888758,0.1143653284,2019-01-13-7.0,-98,-0.04946881355,-0.02613706226,0,0,1,0,3583.68,3585.322,-0.912,0,2019-01-13,1,7
281,281,2019-01-13,8,626,0.06323385405,0.08965755129,2019-01-13-8.0,121,-0.02470777715,0.01687496647,0,1,1,0,3575.1,3581.694,-3.628,0,2019-01-13,1,8
282,282,2019-01-13,9,487,0.04647019201,0.1120353509,2019-01-13-9.0,-139,0.02237779959,-0.01676366204,0,0,1,0,3586,3581.596,-0.098,0,2019-01-13,1,9
283,283,2019-01-13,10,617,0.07490042795,0.1192202352,2019-01-13-10.0,130,0.007184884333,0.02843023594,0,1,1,0,3584.09,3581.962,0.366,1,2019-01-13,1,10
284,284,2019-01-13,11,586,0.07844233996,0.09151941256,2019-01-13-11.0,-31,-0.02770082265,0.00354191201,0,0,1,0,3589.38,3583.65,1.688,1,2019-01-13,1,11
285,285,2019-01-13,12,766,0.08379211891,0.1902324526,2019-01-13-12.0,180,0.09871304004,0.005349778954,0,1,1,0,3583.36,3583.586,-0.064,0,2019-01-13,1,12
286,286,2019-01-13,13,723,0.06088021317,0.1208165259,2019-01-13-13.0,-43,-0.06941592671,-0.02291190574,0,0,1,0,3590.48,3586.662,3.076,1,2019-01-13,1,1
287,287,2019-01-13,14,735,0.07429392868,0.0901566793,2019-01-13-14.0,12,-0.03065984659,0.01341371551,0,1,1,0,3572.18,3583.898,-2.764,0,2019-01-13,1,2
288,288,2019-01-13,15,915,0.0802381362,0.1529744433,2019-01-13-15.0,180,0.06281776405,0.005944207523,0,1,1,0,3575.53,3582.186,-1.712,0,2019-01-13,1,3
289,289,2019-01-13,16,954,0.1101006045,0.2178652822,2019-01-13-16.0,39,0.06489083886,0.02986246835,0,1,1,0,3462.18,3556.746,-25.44,0,2019-01-13,1,4
290,290,2019-01-13,17,973,0.0792019841,0.09414487505,2019-01-13-17.0,19,-0.1237204072,-0.03089862045,0,1,1,0,3479.01,3535.876,-20.87,0,2019-01-13,1,5
291,291,2019-01-13,18,910,0.09229986753,0.1249530512,2019-01-13-18.0,-63,0.03080817614,0.01309788343,0,0,1,0,3462.75,3510.33,-25.546,0,2019-01-13,1,6
292,292,2019-01-13,19,858,0.0874116204,0.163599046,2019-01-13-19.0,-52,0.03864599483,-0.004888247134,0,0,1,0,3465.82,3489.058,-21.272,0,2019-01-13,1,7
293,293,2019-01-13,20,810,0.08381038431,0.1425140952,2019-01-13-20.0,-48,-0.02108495079,-0.003601236089,0,0,1,0,3462.32,3466.416,-22.642,0,2019-01-13,1,8
294,294,2019-01-13,21,807,0.05594056548,0.1006937432,2019-01-13-21.0,-3,-0.04182035202,-0.02786981883,0,0,1,0,3479.63,3469.906,3.49,1,2019-01-13,1,9
295,295,2019-01-13,22,758,0.0774421155,0.1235575159,2019-01-13-22.0,-49,0.02286377273,0.02150155002,0,0,1,0,3470.51,3468.206,-1.7,0,2019-01-13,1,10
296,296,2019-01-13,23,704,0.06111249538,0.09080408218,2019-01-13-23.0,-54,-0.03275343376,-0.01632962012,0,0,1,0,3476.81,3471.018,2.812,1,2019-01-13,1,11
